blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,tokenID,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
16317320,1672641167,0xe6e6c05cedd2505dc7d05cd56453a5a3c0f3233b40bd4a097aa0715320efdb0f,1325,0x61dc757e3a2565d2fbcdc283983433d92a7e9ab1f8f41403bba2b5ba5b8494ca,0x3f62e4c7c23f540445534a9ce62e7b9be45333af,0xed5af388653567af2f388e6224dc7c4b3241c544,0xdcef0c8cff7c46aafb13806be86892368c115f6b,9176,Azuki,AZUKI,0,36,533926,15768479681,410712,4016205,deprecated,292293
16317320,1672641167,0xe6e6c05cedd2505dc7d05cd56453a5a3c0f3233b40bd4a097aa0715320efdb0f,1325,0x61dc757e3a2565d2fbcdc283983433d92a7e9ab1f8f41403bba2b5ba5b8494ca,0x3f62e4c7c23f540445534a9ce62e7b9be45333af,0xed5af388653567af2f388e6224dc7c4b3241c544,0x142668dc89e7e69ce985643ad3759fa8c518a884,4055,Azuki,AZUKI,0,36,533926,15768479681,410712,4016205,deprecated,292293
16317306,1672640999,0x1a37b955aa3aaf8fa4159d81f7ff93c39f64ea1c878f082c54888da11c1cc80b,322,0x307ee7025e84cb89ec7877b54575de358ee8b04461b886d4b9314262a8c9e6e2,0x82176bb7e477b84dc816a182de447e5320e75e34,0xed5af388653567af2f388e6224dc7c4b3241c544,0xce1199cea54c3f253389c04b9cc13df920842534,8667,Azuki,AZUKI,0,42,989657,13265235343,920025,4645244,deprecated,292307
16317193,1672639643,0x574ff389544440215465733655a375974b61d7ef2a2f60c54a04533c6fd68a41,2923,0x59de9b40fe7b1c48d6cff2abb09b9f69d00526a3bdf9f188e091ee8f928df1ea,0xfe4b04ade5478f3b649614221cdcc43ee31fa27e,0xed5af388653567af2f388e6224dc7c4b3241c544,0x906607b298df0efc07234258ab0e27a4dfd62be6,8858,Azuki,AZUKI,0,12,298493,13890362506,229610,2949406,deprecated,292420
16317191,1672639619,0xc9da1064c7e190b40e42e1e98b0d646c97e9b54f8f3d82a12a5d7100f07c0ba0,1288,0xa495f919d888b0c1ece22f52b54ed4f08e55ad537eca2f8ed7003cf6bebdd052,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,0xed5af388653567af2f388e6224dc7c4b3241c544,0xd46c8648f2ac4ce1a1aace620460fbd24f640853,5646,Azuki,AZUKI,0,74,1242920,13773922322,854272,9296140,deprecated,292422
16317191,1672639619,0xc9da1064c7e190b40e42e1e98b0d646c97e9b54f8f3d82a12a5d7100f07c0ba0,1288,0xa495f919d888b0c1ece22f52b54ed4f08e55ad537eca2f8ed7003cf6bebdd052,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,0xed5af388653567af2f388e6224dc7c4b3241c544,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,5646,Azuki,AZUKI,0,74,1242920,13773922322,854272,9296140,deprecated,292422
16317191,1672639619,0xc9da1064c7e190b40e42e1e98b0d646c97e9b54f8f3d82a12a5d7100f07c0ba0,1288,0xa495f919d888b0c1ece22f52b54ed4f08e55ad537eca2f8ed7003cf6bebdd052,0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0xed5af388653567af2f388e6224dc7c4b3241c544,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,5646,Azuki,AZUKI,0,74,1242920,13773922322,854272,9296140,deprecated,292422
16317191,1672639619,0xc9da1064c7e190b40e42e1e98b0d646c97e9b54f8f3d82a12a5d7100f07c0ba0,1288,0xa495f919d888b0c1ece22f52b54ed4f08e55ad537eca2f8ed7003cf6bebdd052,0x444569ae8a0324b9b32b3abdddb98ccb13036dd4,0xed5af388653567af2f388e6224dc7c4b3241c544,0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,5646,Azuki,AZUKI,0,74,1242920,13773922322,854272,9296140,deprecated,292422
16317105,1672638575,0x75e9f876983875a2160a05df05a0fab9d070920bab022a62ec635dd9033540db,350,0x6f7333fcd599d105686c7c329d3217b101f7696e6cd46a6d7197a6fe7615e66d,0x66fbec923d47af8068a391842fbfe68f4c84a23e,0xed5af388653567af2f388e6224dc7c4b3241c544,0x31afc9eefcdbd9b5b40cb2b57b281fc76e4eefc6,1934,Azuki,AZUKI,0,75,52910,13555128972,52910,7335109,deprecated,292508
16317026,1672637627,0x8a5bd8a5bac260f12eee0bac847e3e53d02d173fc20daf0286d95c38c2a7a043,132,0x5090c8d4fb60d93b89fda45cdbfa8d67d2efc3660ee8486af38dc777e81205e8,0x951b063061f2e22a6ebbaf3c660c40e364fe7496,0xed5af388653567af2f388e6224dc7c4b3241c544,0x66fbec923d47af8068a391842fbfe68f4c84a23e,1934,Azuki,AZUKI,0,86,243353,13504660530,232765,10548947,deprecated,292587
16317026,1672637627,0x8a5bd8a5bac260f12eee0bac847e3e53d02d173fc20daf0286d95c38c2a7a043,132,0x5090c8d4fb60d93b89fda45cdbfa8d67d2efc3660ee8486af38dc777e81205e8,0x66fbec923d47af8068a391842fbfe68f4c84a23e,0xed5af388653567af2f388e6224dc7c4b3241c544,0x951b063061f2e22a6ebbaf3c660c40e364fe7496,2228,Azuki,AZUKI,0,86,243353,13504660530,232765,10548947,deprecated,292587
16316671,1672633343,0x64d6623376fb8c20f9671c504316fb3fde12da372f61395c595a7067c5d1cc21,225,0x75bba2757e395ebc5bc2b3c173de93117cafea8a728aafede4cc4c32a951a468,0xc8f7e8566cb717c32e8727700c6d646a967deead,0xed5af388653567af2f388e6224dc7c4b3241c544,0x425e91a9529a30a6f087a8e93c55478393a3f498,2596,Azuki,AZUKI,0,142,70010,14348350857,65210,12253198,deprecated,292942
16316640,1672632959,0x39c4361bf167620953d15d572082b31f2ea5b2c285af663f0084f3a7ad4ff148,224,0xc70c566cd897d0991fdec691f4961f30521c62588f6774f220d4bee1904cc7ba,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc8f7e8566cb717c32e8727700c6d646a967deead,2596,Azuki,AZUKI,0,33,852709,16599898347,547185,4058299,deprecated,292973
16316640,1672632959,0x39c4361bf167620953d15d572082b31f2ea5b2c285af663f0084f3a7ad4ff148,224,0xc70c566cd897d0991fdec691f4961f30521c62588f6774f220d4bee1904cc7ba,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,0xed5af388653567af2f388e6224dc7c4b3241c544,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,2596,Azuki,AZUKI,0,33,852709,16599898347,547185,4058299,deprecated,292973
16316640,1672632959,0x39c4361bf167620953d15d572082b31f2ea5b2c285af663f0084f3a7ad4ff148,224,0xc70c566cd897d0991fdec691f4961f30521c62588f6774f220d4bee1904cc7ba,0xd46c8648f2ac4ce1a1aace620460fbd24f640853,0xed5af388653567af2f388e6224dc7c4b3241c544,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,2596,Azuki,AZUKI,0,33,852709,16599898347,547185,4058299,deprecated,292973
16316446,1672630631,0xfd470b954b441b94e9df04277bfa233da3ccd5f30eef59c258eb9864683b19f2,713,0x167fbf04363a62e4eb4abd27adbcd470c35062ec5ccd29a5ce7ecade1b076e78,0x17fba501df40e83605d01fbef7f68174537e361a,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc6fc07eb943b86d1972a3bdeda119d04fe8c7c12,5156,Azuki,AZUKI,0,74,499438,14469316149,384183,22508469,deprecated,293167
16316446,1672630631,0xfd470b954b441b94e9df04277bfa233da3ccd5f30eef59c258eb9864683b19f2,713,0x167fbf04363a62e4eb4abd27adbcd470c35062ec5ccd29a5ce7ecade1b076e78,0x17fba501df40e83605d01fbef7f68174537e361a,0xed5af388653567af2f388e6224dc7c4b3241c544,0x142668dc89e7e69ce985643ad3759fa8c518a884,1928,Azuki,AZUKI,0,74,499438,14469316149,384183,22508469,deprecated,293167
16316410,1672630199,0x40e6615bd7b1e00157669c4c0a4b52c88c30ef66b8399bc9ba08d2319bfb7a12,31,0x8740f4e7124b3f355a210d3c6f6e3aee8b6cf7951312d6c573b5f9e5027c0c6f,0x22caaeee9f2e34cf68cb1ef54846d518d35c668c,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc6fc07eb943b86d1972a3bdeda119d04fe8c7c12,3518,Azuki,AZUKI,0,120,298471,12674341927,229593,15863700,deprecated,293203
16316295,1672628819,0x81adacaac1c856d214c6842ca94f301147fedb8a78daf8f9d260b27ee54eaaf6,382,0x57e1c169eb736ffafc748c9cea3d775ac0bf6f82c36afa5c3741ecfd88914a6e,0xd2c894e3ae98f342761dfd4afd7d23a371ca95c6,0xed5af388653567af2f388e6224dc7c4b3241c544,0xdeae38389a9ec57c8810855aee8a6927e5b93054,3168,Azuki,AZUKI,0,77,380686,14774035339,224161,7059375,deprecated,293318
16316226,1672627991,0xa517700de62dd55f06bf6f49eea1f9ed64289db7c1987856305c71cc80f102d6,3689,0x07dde68c750e9031b3c465cb267e6e3c719aabc1bbfee56f7d9393fa97a8b095,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,0xed5af388653567af2f388e6224dc7c4b3241c544,0x97618f26046f44135af37417e67d84dbd4fdf926,7820,Azuki,AZUKI,0,69,823448,15611850626,528870,6045555,deprecated,293387
16316226,1672627991,0xa517700de62dd55f06bf6f49eea1f9ed64289db7c1987856305c71cc80f102d6,3689,0x07dde68c750e9031b3c465cb267e6e3c719aabc1bbfee56f7d9393fa97a8b095,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,0xed5af388653567af2f388e6224dc7c4b3241c544,0x70b97a0da65c15dfb0ffa02aee6fa36e507c2762,7820,Azuki,AZUKI,0,69,823448,15611850626,528870,6045555,deprecated,293387
16316226,1672627991,0xa517700de62dd55f06bf6f49eea1f9ed64289db7c1987856305c71cc80f102d6,3689,0x07dde68c750e9031b3c465cb267e6e3c719aabc1bbfee56f7d9393fa97a8b095,0xd46c8648f2ac4ce1a1aace620460fbd24f640853,0xed5af388653567af2f388e6224dc7c4b3241c544,0x5f6ac80cdb9e87f3cfa6a90e5140b9a16a361d5c,7820,Azuki,AZUKI,0,69,823448,15611850626,528870,6045555,deprecated,293387
16315983,1672625075,0x7368d71f2aa4a56dd555ff7952767b6581a631e32126c19cc4930c1e44017a2d,883,0xc6f29998811f2c6b9d8ceaa3e5695973a9eed535244777d3859e37d19b0d258e,0xfd61cef0879dafb9ebfabe59b8e25d221821c722,0xed5af388653567af2f388e6224dc7c4b3241c544,0xdcef0c8cff7c46aafb13806be86892368c115f6b,8647,Azuki,AZUKI,0,60,521706,16735615483,401312,7589440,deprecated,293630
16315983,1672625075,0x7368d71f2aa4a56dd555ff7952767b6581a631e32126c19cc4930c1e44017a2d,883,0xc6f29998811f2c6b9d8ceaa3e5695973a9eed535244777d3859e37d19b0d258e,0xfd61cef0879dafb9ebfabe59b8e25d221821c722,0xed5af388653567af2f388e6224dc7c4b3241c544,0x142668dc89e7e69ce985643ad3759fa8c518a884,6026,Azuki,AZUKI,0,60,521706,16735615483,401312,7589440,deprecated,293630
16315973,1672624955,0x7cff4cecd02b6e7e7a3216b5eb3b8ec59e9814ce2c29e996038797f9e6047213,78,0xc1406837373e34b9862a68d9f92a4e5a612451a8f10a168f726a7cde06de873c,0xa1313a9d6ab08d24e03c2251817b72676df4c3bb,0xed5af388653567af2f388e6224dc7c4b3241c544,0x2c2ed4b3876c442fee80bee76ce0ee2ca2a512af,3894,Azuki,AZUKI,0,99,70010,24207490130,70010,8875585,deprecated,293640
16315962,1672624811,0xa29b3e0410fe31dbdc0ba572568ac847a30a1f1daef03a5becbb1c4aa64d3c40,634,0x569ae54423f6c54a3f5a535c3704e7d56fb7d52082a4fb2fe910be42ee872d7e,0x2c2ed4b3876c442fee80bee76ce0ee2ca2a512af,0xed5af388653567af2f388e6224dc7c4b3241c544,0x88276acca9669af5ed02d6dcecb9a0a9c43c8206,8860,Azuki,AZUKI,0,194,403767,18876375438,237828,16081779,deprecated,293651
16315678,1672621403,0xbe5fdabe9836b8246ac033478fba10080d31160bc834eaff9da00331615b6975,5,0x81ac288e3d58acf0274d0b1b5e7f4e85c126beb849eb90ff7115a1b2356d2a71,0xb5116b524b4b8206fcfeff061c9f6a125efaf195,0xed5af388653567af2f388e6224dc7c4b3241c544,0x0e1de4f7ec2836da7de9e346fe18a7cba422737f,8845,Azuki,AZUKI,0,43,403735,23461932567,237808,4029977,deprecated,293935
16315608,1672620563,0x06f02f2d028b4f11b8eae246b2a0cdc3a1a890d18274094aa44c69f98fc3edc1,514,0x48fee5ebd839a11b3fd080b8353dd232375fb17c62b08bb67d5eb401d5e2e296,0x9d567987d4d7895d0940765b2b6c97a0fa4b59be,0xed5af388653567af2f388e6224dc7c4b3241c544,0x59a5b3f34ffc9522bf73873239f4f1223031ef18,6542,Azuki,AZUKI,0,58,52910,15108110234,48110,6916684,deprecated,294005
16315608,1672620563,0x45d7ff1322f196b26926ab370efc3ec683538a9ae014637183ba58f9666a95ec,513,0x48fee5ebd839a11b3fd080b8353dd232375fb17c62b08bb67d5eb401d5e2e296,0x9d567987d4d7895d0940765b2b6c97a0fa4b59be,0xed5af388653567af2f388e6224dc7c4b3241c544,0x59a5b3f34ffc9522bf73873239f4f1223031ef18,9357,Azuki,AZUKI,0,43,52910,15108110234,52910,5479476,deprecated,294005
16315431,1672618439,0x09d15ef1bed1564f8c9232f76a7373f18ef77b28b72f90e0cfe1501ee06414d8,1,0x5d99bf30a081de8651bb4525b405114bf8cb242cc51911518edbe6d4aa5903b4,0x8250fedaa92c43eb540b11705ff246a723a6aac7,0xed5af388653567af2f388e6224dc7c4b3241c544,0x8252df1d8b29057d1afe3062bf5a64d503152bc8,9992,Azuki,AZUKI,0,54,492797,14560930492,483009,7879866,deprecated,294182
16315370,1672617707,0x49044781f49dd82e236ce7d562e596b20240bc6d0de6904dcf8d914f39ea6fa6,1058,0xc8c84d0dfed353ffc5a181122db0abb07cd6cec2f0cb6265fdd5ebbb353a0db1,0x8694ce0e61ca9ec134b63a79630d329fb8a4e759,0xed5af388653567af2f388e6224dc7c4b3241c544,0x1745f3e94f0eb3b76506cab3e5a97e947a6db29b,5762,Azuki,AZUKI,0,74,70010,17075368738,70010,9032675,deprecated,294243
16315363,1672617623,0x8a2cc3f69e870ca8d622f103783b5373aa5a1e3db96c5ea6ccbd3816ddbd3e3b,42,0x58b1c8a90419b989760a97fb379ed2e8fb6a3b52f84ce9d03057525388f9fce1,0xf0a16efcc5b6c727447d19d31749bb092036ec9f,0xed5af388653567af2f388e6224dc7c4b3241c544,0x142668dc89e7e69ce985643ad3759fa8c518a884,9567,Azuki,AZUKI,0,117,349177,16686023975,268598,9514778,deprecated,294250
16315243,1672616171,0x688dc1004509ea9e26064e3cddd7ba1e5e5250fafad268a5cb4fa590e822abfe,13,0xed455c7c2c45e3734e475a2119afe75bcd5bc62a282e004238421acf88927277,0xdb6e7d10d97d088d6d1b1018f7c90e2099264c84,0xed5af388653567af2f388e6224dc7c4b3241c544,0x5e0e30c0e953bef918bdac54e2171f02cb19718a,5567,Azuki,AZUKI,0,83,52910,15186722861,48110,7285419,deprecated,294370
16315223,1672615931,0xcd40e264f3749419dd7019b59d7161324081d9133c5e36549d223a2525f18b53,12,0x4615a19d4b66e702364da71290bee30adaec7bb94ca184fda18e51a5be06e51b,0xf9f02def55e1cceedf017e0353c14ba6f7f4d3df,0xed5af388653567af2f388e6224dc7c4b3241c544,0xdb6e7d10d97d088d6d1b1018f7c90e2099264c84,5567,Azuki,AZUKI,0,153,183011,14093127448,175808,14493452,deprecated,294390
16315214,1672615823,0x2340742a84cf1056f666cc7adf94153e36b9b6c4b66b4140380cfb569ec905e9,19236,0x20568997fdc06e5dce46bbe6156c37a1f43ef304c730ef93fdbbcb6dcd3d81c3,0x8ae57a027c63fca8070d1bf38622321de8004c67,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc68324cd902bb6189db135e28c64aa332fb76680,6741,Azuki,AZUKI,0,107,150068,14478830819,45268,6096463,deprecated,294399
16315177,1672615379,0x25c4a49568d161192a39ab2797fafaf80475eac7fdc5b1f327c65c875083d9b8,4,0x8b7ac91fc87226318afa2e7ea6da95af1aa524da1657bae85b3338f03a02fd16,0x66ddc9b73c9b06fb2c899a4cc2d7c8e66bfce9d1,0xed5af388653567af2f388e6224dc7c4b3241c544,0x8250fedaa92c43eb540b11705ff246a723a6aac7,9992,Azuki,AZUKI,0,75,70010,14492763596,65210,6253054,deprecated,294436
16315171,1672615307,0x7218ddc37151a8f3b177843ffd20ce4e254203bb9ea33ef15c8856a44fdb011d,551,0x9807a0cd9830c1484b1b045f594495b31a5813810bd330f8057b685260fde257,0xc68324cd902bb6189db135e28c64aa332fb76680,0xed5af388653567af2f388e6224dc7c4b3241c544,0x8ae57a027c63fca8070d1bf38622321de8004c67,6741,Azuki,AZUKI,0,69,100752,14846851530,67168,6843039,deprecated,294442
16315066,1672614047,0x2570f3d20ead2429b28e834fa0886c361e388f79d31e16483874e9e260c3471c,33,0x7ac74407296dfff2b67fa76a10f182fa89402b2b201e9eaf46472fc48982401a,0xc20075f00f18d1297a700ee95a598c792e6f43c8,0xed5af388653567af2f388e6224dc7c4b3241c544,0xfd61cef0879dafb9ebfabe59b8e25d221821c722,6026,Azuki,AZUKI,0,9,285963,34252937893,235356,1527551,deprecated,294547
16315063,1672614011,0xe88ee29e81f67046d2f2396ed14031c89a736042b4e492833d32094b4b93a0e3,30,0x6937c383f41697496b27d4f8baa0e8bb7c32bcd6c2beba6d30047579d5a1f1c3,0x22caaeee9f2e34cf68cb1ef54846d518d35c668c,0xed5af388653567af2f388e6224dc7c4b3241c544,0xfd61cef0879dafb9ebfabe59b8e25d221821c722,8647,Azuki,AZUKI,0,181,559061,22325288173,430047,17897989,deprecated,294550
16315063,1672614011,0xe88ee29e81f67046d2f2396ed14031c89a736042b4e492833d32094b4b93a0e3,30,0x6937c383f41697496b27d4f8baa0e8bb7c32bcd6c2beba6d30047579d5a1f1c3,0x22caaeee9f2e34cf68cb1ef54846d518d35c668c,0xed5af388653567af2f388e6224dc7c4b3241c544,0x7a04552c0d08da31e9db86f12c62155dc4911639,8620,Azuki,AZUKI,0,181,559061,22325288173,430047,17897989,deprecated,294550
16315031,1672613627,0xdfc713107f32a40c5f8d8b29f12151439ec357c1dd119a6ca51a142700b1fc20,276,0x2cf68a549530bde4dcaf4d6e17a15aadd8d8ca164d125d67b4b94935d83a310d,0xab0ac7a49a3a4db65f7f2fc03fd3f64fb3bb5d5c,0xed5af388653567af2f388e6224dc7c4b3241c544,0xf33364a83b6002d5070ec5fa31f5d9eb93572732,519,Azuki,AZUKI,0,41,52910,13511410445,48110,3489631,deprecated,294582
16315025,1672613555,0x9cf2dc09cfafbd04e6a5410c5dfe4bf93ee84b0e44b36677de00239039092dc7,97,0x93e4a55c4486bd5b86d6d283b433038622a5fb7c555969ca0582817013b1ec5e,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x57dc591acf06756453b4a598fc76830bf407bd48,5065,Azuki,AZUKI,0,44,923672,15619313411,710517,4130710,deprecated,294588
16315025,1672613555,0x9cf2dc09cfafbd04e6a5410c5dfe4bf93ee84b0e44b36677de00239039092dc7,97,0x93e4a55c4486bd5b86d6d283b433038622a5fb7c555969ca0582817013b1ec5e,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x22caaeee9f2e34cf68cb1ef54846d518d35c668c,3518,Azuki,AZUKI,0,44,923672,15619313411,710517,4130710,deprecated,294588
16315025,1672613555,0x9cf2dc09cfafbd04e6a5410c5dfe4bf93ee84b0e44b36677de00239039092dc7,97,0x93e4a55c4486bd5b86d6d283b433038622a5fb7c555969ca0582817013b1ec5e,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,7850,Azuki,AZUKI,0,44,923672,15619313411,710517,4130710,deprecated,294588
16315025,1672613555,0x9cf2dc09cfafbd04e6a5410c5dfe4bf93ee84b0e44b36677de00239039092dc7,97,0x93e4a55c4486bd5b86d6d283b433038622a5fb7c555969ca0582817013b1ec5e,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,7067,Azuki,AZUKI,0,44,923672,15619313411,710517,4130710,deprecated,294588
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,7705,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,378,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x3f62e4c7c23f540445534a9ce62e7b9be45333af,9176,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x3f62e4c7c23f540445534a9ce62e7b9be45333af,4055,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,5833,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,5757,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16315019,1672613483,0x211a9520d1597555372c23731532b14a43e4a2f21081660a27c4faf0c5794851,94,0xbf0f9bdd93a3b7c3457d43f8a04ff8153feb5aee020eeaa30c932dbdf648eb2b,0x2d19e2e80db164a08be52e8a0f1c57e3e7425ee8,0xed5af388653567af2f388e6224dc7c4b3241c544,0xab0ac7a49a3a4db65f7f2fc03fd3f64fb3bb5d5c,519,Azuki,AZUKI,0,49,2403105,14589156943,1772518,5578252,deprecated,294594
16314552,1672607855,0x74b0ea4830a97f179212e1944185de70013bea90444905a52c8e069033643da2,359,0xbe9d4443c5741a80d1eb45098fce0fa3e9e9e05223c479668d1db1f084145c80,0x840be52cf124e8d8a3f3089a578a2290172278c7,0xed5af388653567af2f388e6224dc7c4b3241c544,0xb064766e900d84f4cee87370d523955ba4cc2f31,2599,Azuki,AZUKI,0,61,108777,15550296918,103064,3614315,deprecated,295061
16314552,1672607855,0x74b0ea4830a97f179212e1944185de70013bea90444905a52c8e069033643da2,359,0xbe9d4443c5741a80d1eb45098fce0fa3e9e9e05223c479668d1db1f084145c80,0x840be52cf124e8d8a3f3089a578a2290172278c7,0xed5af388653567af2f388e6224dc7c4b3241c544,0xb064766e900d84f4cee87370d523955ba4cc2f31,7357,Azuki,AZUKI,0,61,108777,15550296918,103064,3614315,deprecated,295061
16314284,1672604627,0x6eaf934f01ff8b35f61c30bb17544e8e36f1d7cb152438ef254d21ef97c270c3,443,0x40594cb0af73f3df702142ea54fe815faaa38ed56377fc43b30503f838c09822,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,0xed5af388653567af2f388e6224dc7c4b3241c544,0xa4cb94df666f87ef4b1828a470ce3246a2d5426d,4315,Azuki,AZUKI,0,74,328189,21668123370,252453,6088114,deprecated,295329
16314117,1672602611,0xe5d50e998d5c8e93a58c2c6ae1cb5fee832328a98a203d4d35a7226ecb61dd74,1376,0xedfdc4a2e31a407012a7fa2dd4721113279689482265ccfe6b4abf8e2c0091da,0x704cc43f35cee1c8164d3f4d730c3062c4af9b16,0xed5af388653567af2f388e6224dc7c4b3241c544,0xc20075f00f18d1297a700ee95a598c792e6f43c8,6026,Azuki,AZUKI,0,2,328164,37152675208,252434,658070,deprecated,295496
16314094,1672602335,0xc628591e43dfe0027f0d4c03669539b1c9783ba548441b3a91e3e6e44e2e8b8f,1563,0x03ce69368a59ee3d93e94d58585d4b6eee0997f1f09d8b707397a65613dc9eb5,0x42d69f67a14753824ff1ae387a98cc0d490d0474,0xed5af388653567af2f388e6224dc7c4b3241c544,0xbfa2db07d132c130e2848a823d6d53a1657d61f9,7149,Azuki,AZUKI,0,28,311662,15176819447,239740,2721472,deprecated,295519
16313977,1672600931,0x1003db2d662ad9712a23582d26b4ffbbb7caaa8bf46e8c3b1568bd735da736f8,1289,0x9208f2d5e0f8af66c3cd9b607c6faee882f7a5e4f04f7a00e336356f5b7b8947,0xbfb4d7570b5afe6bb10e026749c695dda03cf3fd,0xed5af388653567af2f388e6224dc7c4b3241c544,0xa932fb129802149b129b62fead2f6d5c256403f6,4206,Azuki,AZUKI,0,41,52910,14025334809,48110,3825678,deprecated,295636
16313965,1672600787,0x73b003f5e5b59bedfe8d9a8db400513802a6ad7da36e0ced282325dca4c75b2e,19202,0xc836c3bab605f0962143109f18439a4b8822b9bee98a859a432b26a2a55b7858,0x8ae57a027c63fca8070d1bf38622321de8004c67,0xed5af388653567af2f388e6224dc7c4b3241c544,0x0c80a1162a061d1c63743fef56204c3fca45074f,8206,Azuki,AZUKI,0,109,150068,15370539643,45268,14891779,deprecated,295648
16313940,1672600487,0x2d2ba76dc0d8c5cb832cf2f07458f192593f0220af5eba326307823d7a6cf209,62,0x3b002997a0f8182ccad3b2e0ad4625b48b9241e7b7f075eab979b16c61e84eb7,0xfe4b04ade5478f3b649614221cdcc43ee31fa27e,0xed5af388653567af2f388e6224dc7c4b3241c544,0x075008322f5e67d64e15eca6e8538dd6c07e44fb,8624,Azuki,AZUKI,0,21,411509,14354868033,243327,2042811,deprecated,295673
